Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure
300.0404890567443,308.81874830601566,1329,47.92369097038848,31,0
292.3670213331764,302.2689973006476,1728,39.92432836607732,123,0
293.49201324444704,304.60388019565846,1301,36.89193438854667,298,0
296.09509024424216,306.934857938569,1667,32.81579348944445,192,0
289.30497638214035,303.2781825255228,1200,43.231741623678026,257,0
307.04015364952807,317.2407027411332,1478,35.48752772821024,97,0
301.83851614589855,308.8608590232085,1320,51.737733948901464,219,0
299.85019475800436,313.1388160004512,1401,53.895866529832034,220,0
289.04882090366084,296.6069123471413,1771,38.93485367179191,56,0
290.880645724898,299.76186387388714,1447,31.674993306982078,66,0
299.9882930590652,310.531779341767,1334,43.26892013067214,129,0
309.8524498274199,320.6867999919463,1573,50.4939475550738,191,0
296.5067790206346,303.6159023827735,1446,33.4386212884806,212,0
304.3189900720622,312.82604559931497,1522,49.49026117766462,292,0
297.6004879616252,304.63892303908017,1362,30.754986071738948,30,0
300.2761962964443,311.51962242308946,1370,32.72899467101287,192,0
306.0734192444647,318.4401790138704,1381,41.54481817621328,287,0
298.2702418491673,305.82656576067427,1619,45.08354320579416,50,0
296.5494754597393,308.54079536583504,1465,39.667802927363574,286,0
307.09035277062384,318.9519102592732,1342,42.24709731708417,252,0
300.227789105568,308.90964752574496,1524,45.52206395311188,45,0
305.4560254529308,311.4908673811952,1511,46.10092869218353,63,0
296.57375553307656,304.4312434946871,1586,36.88850094129461,59,0
307.0333710448049,315.8428558709873,1427,35.68272395157116,27,0
301.36813637267306,314.45147806629143,1488,45.267879978328565,109,0
302.17393813107327,311.9373329810408,1563,42.27106858097836,132,0
300.65814655714587,308.6444906051653,1348,42.943665537802424,135,0
297.4726250900175,307.7683221999214,1632,36.69408149980693,249,0
299.99158594752515,307.40089060579396,1502,43.190282712698746,132,0
297.7870488100532,308.8157289104659,1334,34.527569815329535,57,0
304.79773031322395,312.8424021946804,1333,41.23620719407764,206,0
298.9847141646567,307.31966668427555,1485,40.55885414094794,192,0
292.5174638610305,303.26844795789424,1417,40.59339389386394,141,0
291.6028813250536,305.10334869065804,1613,43.905987995443866,193,0
291.36640923839786,305.76198435886965,1456,34.89898190298412,55,0
303.0898537877697,311.0101227762106,1545,43.38463066661334,233,0
294.24247844313277,303.04926578970213,1372,40.10325474818017,78,0
301.50042887919284,312.53149344926754,1496,36.042240899000134,14,0
300.68287258745704,313.02045128407445,1697,33.390907353780726,123,0
299.6764570254511,305.34828964627565,1477,49.44337807613907,72,0
302.1920260169118,312.3666996547244,1417,39.65274753018594,155,0
300.7915176854526,309.81723173232484,1370,38.22516218529047,139,0
286.45135128609525,292.60330888803463,1497,34.281628811014436,276,0
298.38187379575754,305.7075382357728,1711,45.443270690610575,124,0
302.12551567031716,310.98996675103524,1295,45.05542253161583,28,0
308.201414053775,318.31904409373993,1492,44.09250089267205,153,0
308.43228808291246,320.4484938034407,1242,39.69483425458721,241,0
293.18424743207373,303.8929436622379,1438,43.756289698625395,79,0
298.2513735034361,310.1464523777714,1539,35.88088938806717,93,0
292.16942593146,302.22287460315454,1262,41.088072884927314,54,0
307.5994253755504,316.18953348167645,1433,39.728381099494705,218,0
305.06428104074274,314.6967811330016,1543,41.33523534503086,50,0
301.75293943431586,313.1439741292543,1519,30.934196745412148,77,0
300.830474306301,312.8955986449546,1550,49.34844166788628,26,0
306.9031555017474,316.6074061328597,1353,48.092655676685325,115,0
306.0566259738007,314.1983954490346,1543,34.24983307535772,260,0
305.7902234832806,316.46153980225506,1409,42.88680832738643,132,0
302.2833992989113,313.23936122659575,1607,32.56510344745531,35,0
298.2538585024292,310.7192966745354,1200,40.41931937914306,225,0
303.8356241600878,312.4780984141686,1456,29.02136441187784,106,0
304.08020952627555,312.7446150177442,1514,38.53917797648471,49,0
299.0468126520402,310.55913304711936,1702,37.56120531432008,5,0
298.2437554058288,307.42888826381056,1513,45.78370860018433,103,0
305.66656634779105,314.76719798243283,1528,48.342386194873484,47,0
308.32058054384805,320.82886028412855,1556,48.454939180738144,158,0
296.25302109542616,303.51100988286385,1687,45.79129389525422,129,0
298.6831166227601,312.7955229023111,1442,40.41208817952166,197,0
301.7546653822735,310.52939455605787,1289,41.94148778780373,82,0
302.4329949887431,314.1664517943445,1260,41.91718637158487,22,0
297.38816820379355,307.17056887994283,1599,34.09840793430193,34,0
309.41760315172024,319.9603277214645,1533,45.729629942871696,28,0
302.11047632772585,311.5849033282023,1461,43.4502879860828,80,0
302.65691704235275,314.3700703464187,1412,43.68251284761362,215,0
308.7944204075588,318.09977265951966,1527,28.59264327908265,164,0
297.75469187377706,306.60879893008683,1531,42.2637448843993,109,0
299.5578406177886,313.1845242695286,1571,45.02820598568597,71,0
293.73338885489187,303.79215424891925,1333,39.92378372203567,49,0
299.1382476387321,307.786856516693,1235,37.49629287437307,43,0
292.5553623803232,299.57478920049937,1362,33.187944201139366,78,0
303.73924677096585,317.47040283303784,1297,32.82925560103977,149,0
302.09998375034996,310.9961329974395,1289,40.771663462286796,179,0
298.6146534648073,312.7383299418096,1735,38.82623181895865,283,0
299.4978814609108,310.29559016373656,1200,38.75612497144959,285,0
303.80733207594494,314.09310247654986,1570,47.64462003330155,78,0
294.3210195655505,304.6607071902065,1636,33.7204243688996,219,0
301.0208393372626,315.452741215816,1648,38.271490164781184,39,0
303.4975490322937,309.11311189345196,1541,48.47054587181152,239,0
291.0886296129638,301.51731265197884,1697,38.43953887696731,278,0
303.4246900285101,312.89428281345,1767,40.33143857200074,182,0
291.62968768369217,301.20350091352606,1454,39.1245357027753,161,0
299.41202758074235,309.71065128502613,1567,43.52892267933852,111,0
294.18304447952386,303.6505361805316,1691,29.724791573612247,265,0
307.1562328964501,317.5324942308267,1370,38.983226447364885,288,0
294.2143947292383,304.16723980492816,1463,40.27222346328845,212,0
291.7490505401731,299.1219341838038,1406,35.0089826622133,24,0
300.66676070798155,311.42949278360334,1569,41.717958734208615,263,0
297.9314850998959,309.3635940032951,1215,43.9318928724534,242,0
292.47697385668033,301.39284262166416,1715,42.25968770163176,107,0
302.62907599577426,316.3648681522224,1580,48.896392641190815,77,0
290.0425046877516,302.71364817907977,1588,37.83320128281353,230,0
294.81879513708435,306.5066997354267,1200,42.49288186062067,182,0
297.1239086478961,308.78755013595213,1343,42.380220124165696,225,0
304.0111119607757,314.07130586599544,1723,38.82191924596859,294,0
306.4773418350658,318.7600860445346,1473,45.66699474810566,110,0
305.51391123663785,318.65542046076206,1241,41.44118342899181,252,0
299.23363104768885,310.84967907331276,1533,33.99477739768178,140,0
287.86345877602423,296.7228920923995,1601,43.75297814056927,255,0
301.9542651060928,311.8749022295196,1579,37.503129779038524,72,0
307.3528686961231,318.50020876207526,1477,38.386245563863,246,0
306.16895203906785,317.8444418471601,1670,38.75654619586484,211,0
302.3147450487186,312.15979061963145,1394,43.67645672125499,136,0
294.05248617830773,302.9188690840936,1581,45.394929356697816,275,0
297.3734649818579,310.5418789566136,1520,39.20256346586541,117,0
309.6690719937284,317.52443256469047,1480,38.91579807188818,222,0
292.9163523266793,301.0336888154135,1443,29.764274091623662,155,0
294.26079385924805,301.60653824024524,1448,36.450867366751616,42,0
304.71275775582643,312.82565611657776,1504,35.266173003707806,85,0
297.84420377597235,310.3388935302103,1456,41.5559679257207,240,0
294.0912243889769,306.6528899020033,1609,39.46465761593208,143,0
307.6398558936151,317.49176482468476,1419,35.45581888395718,255,0
302.30527989072567,313.2979086818392,1735,40.76351648638103,38,0
298.0909941781141,308.06998502286626,1412,39.66172129298696,230,0
294.27112582050245,301.8871721685965,1638,27.29788543844538,267,0
310.2370328192997,324.6732468346486,1644,45.539602643466274,297,0
299.877740906267,312.62722083640693,1524,45.054453615056204,220,0
306.98664031234745,317.69547912300686,1511,38.81040142444037,141,0
304.4681677230472,312.7563878782627,1390,41.76298749807423,18,0
297.39549219168384,306.9456234373443,1422,38.373641131928416,61,0
297.4352944250511,306.05044332221115,1532,31.97775903439733,197,0
307.2315744896696,317.4267389715265,1493,50.81861929230507,264,0
307.31258666309986,317.9324330122986,1677,43.74882609171427,227,0
290.61542011939633,299.9331691317756,1431,44.70301466956923,182,0
302.748901304911,309.840075799097,1440,38.577277779222094,258,0
299.3939259763819,313.65804394781367,1250,45.629883760019496,92,0
294.83338418530747,305.30843767897017,1596,33.14885691337115,98,0
301.30873047358597,312.22191447397483,1582,38.7725645782484,26,0
293.25201604506805,302.4071972729181,1646,43.69906278732798,189,0
297.6677232267695,304.54370099611106,1655,36.86596413160451,54,0
296.00763133615015,305.84103027435447,1618,44.553561501146994,82,0
297.50104367922,306.8545996612462,1624,41.51876237515857,28,0
299.64260753169003,311.0616762931292,1591,41.0480869146978,254,0
294.9221666904726,306.7343218372249,1614,36.39966532959311,61,0
307.8658951443665,319.39595410378524,1223,42.02188162276088,262,0
302.46641616697065,314.44296083880494,1335,49.662729742937785,69,0
308.97281514191025,322.5801467568634,1310,40.87643202599301,22,0
299.1996001546099,309.979303633681,1690,42.77982754596367,293,0
297.25605018851445,309.4544818301341,1382,43.517611799267065,85,0
308.79207807246513,319.77979922013657,1406,34.27792663518966,216,0
297.1097013006301,303.30963050067425,1500,39.33712245492692,30,0
299.1085398900544,308.79949932467895,1313,39.18488410481828,55,0
303.6002370524866,311.864814038679,1557,29.375451722092635,119,0
293.81137095851363,304.27423761992236,1200,43.944861960299924,226,0
303.55647342396827,311.974453105341,1323,35.34088182080248,1,0
302.91673533082303,314.1280971108837,1529,43.39816561231239,189,0
306.34662659018915,318.30868278646835,1313,36.20986276661451,234,0
304.4502225150507,316.85736260709103,1694,50.2105656949664,30,0
306.4998917643879,319.7384148874364,1506,38.60721586916417,129,0
299.44789049745793,306.09584232931616,1669,49.60580540811446,284,0
295.6866484064647,303.2886483365711,1553,39.13644900822526,160,0
310.5499270704168,326.40555744288304,1498,39.73265069578068,225,0
292.3665219223902,304.38556936210927,1350,47.832952957546574,222,0
292.86743460563093,303.31633054772493,1639,35.41216217331035,123,0
302.82564020254415,312.88971522316797,1566,40.24978618042139,213,0
308.1249302408867,318.0112099466969,1812,42.69768382401716,284,0
300.9477542295708,307.0802611145,1624,42.0189448848811,94,0
304.996518498511,313.45186028926406,1440,40.21511415022133,14,0
290.0209863626402,299.79729117363087,1543,39.5283724551718,234,0
297.5022751890943,306.0705554381735,1563,44.23221236712528,94,0
290.6302609642837,299.45998898318487,1674,40.8839332052811,192,0
303.9020547911433,319.01951763510453,1698,44.83189270287847,47,0
292.2638433670549,301.7605372839221,1475,41.95947356131142,65,0
293.6109057698368,304.16714578637027,1317,43.25102530973382,227,0
302.570126024807,313.05519859481444,1221,45.66781546773498,8,0
305.30912176008866,316.48804075733483,1329,38.44959067238662,149,0
299.2051594588539,308.2505939271137,1411,45.53224682349078,226,0
302.85086252054253,315.3448250166199,1725,39.21592632089366,140,0
302.68894083436544,313.5760652215789,1727,32.996695987972764,49,0
298.92286570278765,306.3485369553383,1644,38.35401272681074,190,0
294.52647258556874,304.31146458710947,1684,36.38648811826859,33,0
302.82445703442323,312.48016039307964,1393,41.87667317553997,174,0
303.0654784538754,312.6291475432142,1272,38.57110953718853,126,0
304.4701220154513,315.48871561989745,1349,40.63936035757729,162,0
301.5603321203945,312.82978249875293,1200,45.07109214846423,276,0
294.15750043260334,305.1908065982313,1332,47.42886981593237,265,0
303.4517008068459,314.12953152300105,1424,41.463506794429,215,0
299.9930945988583,310.16437001417063,1525,45.42824951298651,148,0
297.5863127783833,303.28389877015866,1520,39.11427752692282,239,0
298.52682081403145,310.0826060719078,1396,32.18420517306665,30,0
296.5487141080481,307.52542229826105,1585,34.103387673642686,80,0
304.4442188942721,312.47469634092965,1399,39.02145546398935,139,0
292.9094263320999,303.4705908888932,1501,43.97797048776545,250,0
295.0325703259679,306.32844728812836,1333,39.035644069340805,116,0
298.3561355766415,310.69862970709164,1663,45.92939978730406,124,0
308.068754241195,319.08935712754277,1503,49.15824103363249,285,0
305.27140274546423,315.914606359097,1601,35.55862603030435,293,0
291.79579598376387,303.68934061876536,1317,50.62430360716753,11,0
306.7567354437624,316.14365540337417,1526,31.82627890108698,170,0
306.7471010849184,317.5711075241085,1585,49.244171800631634,207,0
294.12995836988677,302.88773198147913,1200,39.83237903267627,181,0
287.3927086470178,299.6133020622604,1675,38.83578103207237,290,0
299.6388918882638,306.41946965975046,1312,39.95990339859325,274,0
305.6121220464991,317.24559639479975,1531,36.00015257675592,75,0
307.956309849001,317.991727772697,1768,47.507777500707256,284,0
295.64586367819373,307.5766383396463,1643,36.539981496856406,126,0
308.7598955233148,317.1988067825322,1276,37.17744252318086,5,0
288.8603380209165,299.0403051785491,1473,33.10374430990845,108,0
298.15974693085354,308.2810071103161,1685,36.346682721315894,69,0
297.91394665392124,308.78171377402214,1377,36.49877489787494,277,0
305.7616851246215,313.6665612233256,1446,36.16318455005636,184,0
306.4915123296989,317.7639425058676,1441,39.12147401063787,92,0
304.771118277167,311.07933002102226,1585,34.42624869307554,1,0
293.24724975627055,301.91156564203584,1269,47.972598449698445,110,0
304.3130951589946,311.1876351447162,1593,39.23599680724808,95,0
302.54520984296744,314.2016486423387,1406,41.87017090859743,134,0
291.64382807360204,302.44408962862013,1498,44.30895626544907,58,0
289.66493085599154,300.57700814978904,1466,50.12468735699193,160,0
305.1899464501039,318.136325242601,1589,44.54941483717407,157,0
299.09950349510376,308.4676201567802,1496,38.76084510489487,216,0
293.5740895377256,304.79326090055093,1716,34.636316578692764,179,0
298.95914035645615,309.0911850508091,1648,41.69047318317311,217,0
301.820205405566,311.6477362962288,1380,45.3114830651953,56,0
299.58574436666225,312.19899603082007,1704,40.70965878369138,41,0
292.24006923436957,306.40382796117365,1547,40.326080471179225,160,0
309.42778451782056,318.5648511920937,1525,41.067422985352025,297,0
305.02108984493947,316.68852902797926,1627,30.65107026127497,119,0
298.32311274163266,308.9613465669263,1343,40.73234273686932,218,0
298.52452672048855,309.18675156538944,1293,43.66137504820639,297,0
301.7974369735659,312.29179243163287,1503,39.7715846210622,28,0
294.35189302129834,303.68573703837603,1409,45.61754901011213,19,0
301.61338218268486,304.44342106084144,1811,45.784430531088844,198,0
293.3463378156962,306.41595646489316,1385,37.48050701075195,252,0
299.64732891577415,308.25786374042934,1506,42.208946621388804,200,0
294.1571425007157,303.67402821081447,1528,40.2137818403882,299,0
294.40958008836645,303.9689942883303,1684,29.857336626887943,11,0
308.228613068091,316.66100628158426,1350,39.06406667768074,162,0
300.2961294714228,310.77660975541403,1258,34.845495635053815,212,0
301.03703242700584,310.94840755616167,1709,40.669947636438735,204,0
289.9431006945934,298.5100287369343,1512,43.413752836148234,10,0
297.01499120739476,307.31359524069745,1621,38.91190842404719,38,0
302.30606059352175,312.23996720760505,1628,35.49982678209056,298,0
300.97068132973754,312.82635847231376,1654,41.169831333531334,105,0
289.22985089323146,296.549085317868,1443,52.21852723069573,55,0
301.03568958328543,309.4249109415019,1402,29.138533975083128,54,0
301.8327940177484,313.28338923942323,1200,41.164025417780216,51,0
306.4188099909935,315.13932410409706,1350,37.28107774749652,174,0
296.7238444053083,304.9170398802181,1509,37.869589532563786,151,0
288.78965639932164,297.6090745173044,1394,39.47654926989524,282,0
295.0161462409742,304.81418880759543,1328,38.27971686103522,143,0
294.5146748056572,304.3203169335231,1507,43.00901944136827,8,0
303.68354438889986,313.2636275166952,1701,38.79104886911935,158,0
286.4163170580234,294.3591867611261,1491,29.190623225229082,148,0
297.7582176996369,309.3045355541439,1330,46.39834664730961,98,0
307.12897736788625,319.7814168924016,1690,45.646392528747405,217,0
300.0360623141682,306.21520494139475,1383,36.966211587432916,282,0
304.4815840808821,311.37450284603506,1721,40.24885967498381,129,0
291.7910083322446,303.7967222817946,1460,46.08794538641868,217,0
291.9900524339684,305.1296451152199,1515,45.16581923265399,161,0
307.18621228922615,312.9278543458167,1734,46.7868459733923,217,0
300.50607682878626,312.13694983134394,1297,41.87238752544225,135,0
300.5163718110457,313.7921315839433,1342,43.84766783012325,77,0
294.409235859465,302.6844113277994,1451,47.04384145908263,179,0
300.50390864475116,313.66324429853756,1479,38.28357138330097,117,0
294.27031215829953,303.91432359653953,1896,42.2031084050835,20,0
305.93435224452827,316.5636264256745,1366,29.26704933461692,222,0
313.63915354934085,322.20068692024665,1304,32.1007955225309,164,0
302.41970526832665,314.42176232036945,1359,42.49991732765875,182,0
296.82526807269227,308.4941723079232,1534,43.26331435168627,153,0
287.3317083475267,300.7811270589864,1573,38.06357661012127,265,0
291.5776794272883,304.4588941655087,1393,36.96793531672225,54,0
307.77430915513565,317.7560090667012,1503,38.22216131455539,24,0
294.8540407836446,311.0707980140084,1791,40.95934713344714,160,0
298.1458255915674,310.8474108885148,1505,28.431369666097943,261,0
303.2766298728959,314.35766194298725,1548,42.328093777528565,138,0
307.411448996809,315.41714020150175,1783,40.16204109912118,125,0
299.0020653941808,305.94199993572556,1395,41.23714614370083,177,0
297.9766656516698,305.08660993751647,1385,39.381352827407376,102,0
300.3581051425534,308.4907741687043,1429,33.08456492043458,169,0
296.8618109168039,309.61641622858434,1420,34.5090238817824,289,0
297.13090398353523,308.10508181021027,1226,47.617428592273455,121,0
302.05940058766936,310.83265422093245,1520,36.78687598640971,145,0
300.92645758917246,310.65471956737906,1532,44.03907444711235,234,0
310.6580265327929,320.14253372693713,1472,34.58817707537811,201,0
302.1942440831771,313.79434542422445,1537,39.925019845046734,107,0
305.7557277404691,313.9981322155975,1538,37.796584823024546,157,0
294.64357411638434,305.34294688861684,1302,38.562509883963514,142,0
302.62578645015134,313.22595800204476,1543,38.29998514557456,119,0
296.3850932669947,304.6873572466889,1583,47.21960847953599,127,0
301.97726631648277,315.1532783749035,1260,49.6374317441607,4,0
303.4425729905742,312.85143057752794,1719,41.18815090373379,145,0
300.24934422000734,308.26384397089487,1314,37.93650811679993,94,0
312.036628607374,323.7423885664144,1329,33.35386267385044,240,0
307.13989884554223,317.24888999985154,1530,33.00965094413738,189,0
305.8862266641455,316.7030832894636,1580,47.24678182265227,212,0
303.82143096185007,311.452071361467,1616,32.65702226534509,79,0
308.8168040886502,320.4416365919341,1584,37.79831456456125,12,0
292.8151535126539,307.16001024170305,1422,40.776536590558194,115,0
306.85141558995286,314.32574813038394,1516,26.992184433635188,148,0
295.04377844000237,305.7521960519814,1452,33.74702752038229,129,0
297.17830440466633,305.6076850139663,1526,33.307868733794884,37,0
302.8069622203083,318.1861743395032,1510,36.67147276032372,60,0
306.16610082755363,318.6453657838541,1424,41.29341436873141,218,0
294.2321168415902,304.7963315276501,1447,45.1388848469106,270,0
297.43727561161137,304.9815406598725,1222,36.682223391681376,296,0
300.4876603625066,308.51554821295406,1624,37.691701234058606,152,0
299.0681699765214,310.56071898788497,1544,39.40209462594886,185,0
304.2701603061759,311.5451759107409,1200,35.97231619975092,181,0
317.1796380799226,324.51741039043844,1618,42.08904930841424,113,0
302.0966035426294,312.11426607296517,1492,42.243469844153076,98,0
296.32401780918843,306.5908511482756,1359,26.392120318260407,21,0
293.51745834680503,304.2775211611936,1346,43.197117954086465,10,0
298.37373043207197,307.49467983643774,1396,40.63603256602315,99,0
295.29875056985605,307.13904366211824,1360,41.29384306281882,110,0
302.3377489598771,310.6141195339242,1380,45.89797465111317,157,0
302.26010817892114,313.513396886034,1755,31.06852454934509,291,0
297.6841589773752,308.1124003347115,1555,33.72254413409716,264,0
309.9247750689189,321.12607324017597,1805,39.648804261305834,58,0
296.32276340380054,308.68675950765163,1533,28.393120708304398,153,0
299.4028446605091,308.49217997029933,1586,38.941745899127014,167,0
303.1958133294491,311.87365826581026,1367,44.23032656621057,295,0
304.46027446884915,311.083486956546,1474,41.98319411829703,121,0
306.387882607716,312.3498784158703,1487,40.39497041890662,110,0
302.1424823949662,311.79053407882725,1593,38.83638085044796,228,0
305.25456350394,315.03951774220076,1492,37.86064790581036,0,0
296.6744591398603,304.5022928919726,1552,37.572599146223354,28,0
304.5904098017519,312.848210402015,1547,41.1436168938506,188,0
304.523645750782,317.57055346537385,1454,32.245536972990905,99,0
307.56443337376766,319.3161129343733,1439,47.31557723587636,65,0
291.65782003885727,299.134606289414,1399,36.31180397575797,248,0
295.46408442199464,304.57938831975684,1662,42.78839427152221,73,0
304.11570484683654,314.92771023014933,1454,40.40181510452218,7,0
286.743177600593,295.49027555187195,1549,34.23180291799864,5,0
302.4600308689418,310.8426402381309,1476,46.46332423600525,272,0
305.29902212465686,314.6225305570918,1659,45.40731583057894,159,0
297.1181237622478,309.2994455329128,1201,32.14668701212179,4,0
297.84904999944047,310.21185260447794,1545,39.63214790965435,74,0
294.6293132638005,303.15841962821594,1311,41.03683184526486,98,0
297.39226440134297,308.3133665906116,1558,29.643313439110514,298,0
297.5371574901912,307.5243339844357,1478,29.39727659926951,161,0
296.5857936276724,304.5693226427003,1278,35.83168724073856,250,0
296.31160911107753,305.71746008457745,1550,33.4338943646896,134,0
298.644976075558,306.11650769956276,1533,34.78238451499236,216,0
298.5844784217194,310.91058889602556,1465,33.43472879204841,11,0
309.3706594993053,322.4756035846159,1484,39.38803118770543,106,0
298.02907428441495,307.2079281212668,1524,35.538619391608464,138,0
301.7207510809593,310.4225924558707,1676,45.56983177721546,21,0
297.1155851676185,309.22477404291567,1452,40.90135136658942,79,0
297.0520211207927,309.4843190027527,1651,43.97156619193126,200,0
291.4781473113369,299.2493245075519,1494,31.558662124828555,205,0
292.14316876094455,301.84707942343925,1694,36.85888167904748,6,0
293.965008601735,303.84713182599256,1464,40.68108057427236,79,0
300.9184841738004,309.37693162649055,1400,42.26489259659788,132,0
305.3808682764229,316.1528316645978,1335,36.761520172629,81,0
291.0666773655224,299.6667866953545,1494,37.49435057899267,15,0
297.2546159932559,306.1740945025432,1381,38.042304077150426,11,0
293.1655464532483,302.9628609935782,1710,38.51068226684174,167,0
298.67861452933226,305.70048996488157,1369,50.82098653253557,110,0
305.37884746853575,311.2659409285825,1396,41.56621493810514,167,0
297.7655879919601,309.60213272523674,1587,40.199376667335386,211,0
299.7624151390015,308.2817689607778,1677,33.70495764248543,159,0
307.2761419819616,321.54587014801166,1609,33.82327019212254,167,0
302.28950465253956,316.2331805027069,1658,38.93395913786178,214,0
296.199540720916,305.1865834774779,1487,45.65187586993634,54,0
300.7945764291786,315.47268242034386,1490,39.004300519671375,68,0
295.86225494298856,307.7374040017637,1801,39.21844326263883,217,0
302.10241006368,310.81178245779387,1753,36.2787569173371,72,0
302.5767007703638,307.41302129073927,1607,31.29163531592232,262,0
293.16420149750775,304.5405117727084,1665,42.184472872416464,124,0
300.87574708692887,310.9383388366912,1628,38.72824926254442,24,0
299.4121337100204,310.2748568815078,1319,42.2301548660716,210,0
302.72338698586054,312.26571463285165,1494,40.77315966909891,127,0
304.15673525509567,311.8690213938979,1724,35.179499114521,35,0
302.387248020623,311.5331946917807,1608,41.12704934747439,63,0
298.48403323310123,309.8973078049913,1490,33.54474403595992,265,0
304.66665010432,313.9578993695716,1726,41.08771078608595,137,0
295.63468611844877,304.91385040376355,1555,39.68581402385482,75,0
293.3973900331525,300.3586158570372,1613,47.70299607524878,162,0
284.023566577196,294.20596754075257,1556,35.665549321819775,38,0
299.64929524131423,307.42543135833915,1581,33.36556001149043,117,0
295.89226780253284,307.72932020192906,1591,37.93418644639767,179,0
301.98877238037676,310.5205705799164,1694,43.04542991611844,287,0
290.1438630297782,299.5524548487867,1714,26.011383098357992,82,0
296.7641072455025,311.0920743769912,1432,44.37766431811319,248,0
302.3513495293224,311.73820108392124,1553,38.956922029651814,122,0
294.8508192682551,303.96966963598896,1690,34.290449599101144,267,0
302.0462837430643,313.2175277148622,1480,38.160772145922635,18,0
297.2148870246598,303.6443634202085,1303,36.29463478200291,40,0
299.8359584511,312.33757709465704,1363,33.87447245492294,139,0
302.97579003208426,314.9636701189954,1374,30.306978702313252,236,0
304.7639851155766,315.81288860532607,1431,43.65239472592341,91,0
300.46246205660304,303.70826706965045,1388,37.20259853986639,35,0
295.9299485256063,305.4111251286547,1654,38.04262451013359,50,0
297.70980568810177,305.1640732360911,1458,44.223888757226035,86,0
303.1847768154348,315.4329903833539,1689,40.27932178141779,115,0
294.89373208258695,306.99885425709897,1330,32.20291354534419,172,0
299.109667016799,309.88568679646056,1447,43.363984518695815,231,0
298.0705795081926,305.6643571139126,1515,47.41917903139339,38,0
299.4831910834052,312.47177950445507,1621,42.51547051899078,229,0
294.9535873537531,304.4290650757141,1671,35.67494214379826,296,0
290.7402782389394,304.35102037274055,1419,32.63608512779621,108,0
302.60371307979824,313.1344872135235,1649,35.4930363268557,61,0
304.82065711744326,315.83427315527655,1247,40.5151646844788,292,0
291.0391252125092,300.1185164433841,1630,47.1312813765496,273,0
301.8446308046311,314.6585419601947,1298,36.203212441501535,37,0
305.4159145742259,316.63278234281313,1566,36.75544259061379,253,0
302.9795552338116,315.86533861884084,1669,45.10722092920143,256,0
297.9166491066197,308.27173150371374,1633,37.82993976461074,91,0
295.2825181512462,305.1884408327346,1254,48.56989736483296,293,0
300.4048903967499,311.59515072254754,1432,39.259486158872235,57,0
301.2389252942344,314.1240063124168,1607,45.83885056866149,171,0
300.4790375557795,312.51250617025784,1603,41.913910963889045,210,0
299.0993268494122,309.37577446372075,1541,43.535451403055724,18,0
294.58674137938624,300.87230436413046,1200,39.11466197332023,275,0
302.11344145654425,313.7342135352869,1679,39.44168802098093,276,0
302.35427247206763,309.47686287715965,1706,42.09459905443607,113,0
301.00411062730836,311.07412213961305,1524,43.990698262364596,131,0
300.5549682253563,310.3234358506151,1534,42.63030793892423,110,0
308.39624743873054,315.56071047259934,1575,31.16276894365702,51,0
296.878106077133,307.6231122568807,1719,41.28841176463757,265,0
306.40717548728327,320.71581096769785,1537,36.71706350284151,267,0
296.32987765389083,305.704666591531,1471,37.270600741779646,172,0
305.54475286478214,317.0765121896084,1557,42.287513781045526,128,0
306.1668377504027,320.8782174278869,1498,48.48959461813229,203,0
298.53474398299056,310.2599704210083,1500,38.83974452600744,149,0
308.3048152703042,317.0151286549887,1235,49.864403054296716,225,0
302.34517943373044,312.8192090259759,1578,34.51500622773432,171,0
295.6136377942972,306.5751981605158,1675,46.15871352579987,52,0
298.129217028054,310.9968432946019,1653,42.15346026017078,271,0
305.6638115305333,318.0919122118095,1642,41.04278325930392,128,0
304.61532350938324,309.07555627241413,1492,46.91581187307303,151,0
294.70979799310356,302.9973888887112,1521,36.81733570675763,198,0
299.3037134390475,309.1636599938203,1678,46.38784603815059,266,0
301.01761491388254,308.9870407888071,1630,38.95842694936868,125,0
297.46197705462197,300.06179393644067,1722,36.789466973155434,51,0
311.7889986168736,320.33776164137225,1399,33.366707371938624,31,0
301.16831871702664,311.1610975020513,1398,47.92676969271787,185,0
299.69093904548475,308.64036967986186,1450,45.70630473273723,125,0
305.95425522129045,313.9603687111378,1358,37.60968337170161,157,0
298.1739323258058,308.25686157537547,1301,42.72709333604266,254,0
305.0371380530866,315.72331440359085,1570,40.63299792183509,97,0
291.6613380220851,300.72414379415414,1560,38.23543656404467,194,0
297.7317297687722,310.4752174137195,1536,44.823790807275735,63,0
305.2453520918862,315.36078092364517,1553,36.87291715655815,208,0
307.85098860294835,316.1079612636786,1280,29.04179281922862,20,0
296.13352143497,303.8844467902704,1427,41.299186507468896,61,0
295.55089181890673,305.1249522123894,1455,40.333830493020685,78,0
302.8372321518523,315.06407345892717,1507,37.033642576367235,56,0
296.8848305254114,305.23745310712513,1281,35.53789821102391,204,0
298.657110411223,309.8488693792164,1360,32.20300909238975,118,0
304.38202512368576,314.5711389437144,1434,38.186391467220886,83,0
297.2794890919299,311.26595503093927,1658,35.62383898949899,80,0
290.17287124232155,300.9533741696427,1539,44.82197966758706,218,0
